city,description,image_count,latitude,longitude,property_id,property_name,property_type,room_price,room_types,service_value,acceptance_rate,response_time,adult_occupancy,child_occupancy,AC,Newspaper,Parking,WiFi,Card Payment,Elevator,Pickup & Drop,Free Breakfast,Veg Only,Bar,Laundry
Lucknow,"What should you know?Situated in the heart of the city, Hotel The Grand Radiant is one of Lucknows most prominent budget hotels. They offer Executive, Superior, and Grand rooms. Each room has wifi accessibility, a mini bar, refrigerator and comes with complimentary breakfast. They also have Banquet Hall with a seating capacity of 100. The hotel also has a pickup and drop facility and a doctor on call. It is only a few minutes drive away from the airport and the city center.Why should you stay here? The Grand Radiant is centrally located and provides extensive services at a budget rate, making your stay in the city a comfortable one.",43.0,26.842784899999998,80.9367676,36476,Hotel The Grand Radiant,Hotel,5190.0,Executive AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"Our property is well known in the city for its warm hospitality and refreshing stay options. There are 13 rooms available, all of which are neatly maintained and properly furnished. The hotel rooms come with several in-room amenities, such as air-conditioner, minibar, colour television, tea or coffee making machine, telephone, and an attached bath. Guests can feel safe on the property due to the 24-hours security facility available. Other hotel services and facilities include round-the-clock front desk, travel desk, room service, and medical assistance. Some of the tourist attractions near the hotel include Ashiyana Church and Chattar Manzil.",6.0,26.7875214,80.913826,54344,UNA Homestay UNA House,Homestay,2078.0,Deluxe AC Single,Verified,100,< 6 hours,1.0,2.0,True,False,True,True,False,False,False,False,False,False,False
Lucknow,,26.0,26.851408000000003,81.01951600000001,55304,Hotel Lucky Inn,Hotel,800.0,Deluxe Non AC Double,Not Verified,100,< 6 hours,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Established in 2005, this hotel offers 42 stylishly furnished and comfortable rooms. The amenities provided by this choice of stay include ample parking space, airport transfer, bar/lounge, and dry cleaning. The in-room amenities offered by the hotel include a tea/coffee maker, cable/satellite facilities, private bathroom with modern toiletries, complimentary newspaper, and a telephone. This hotel is ideal for leisure guests as well as business travelers as it provides amenities like banqueting facilities, conference rooms, business services, Wi-Fi accessibility, and a convention center. The property is 17.5 km from Chaudhary Charan Singh International Airport, 6.4 km from Lucknow Railway Station, and 9.9 km from the bus stand.Why should you stay here? Few sight-seeing places around this hotel, which guests can visit, are Lucknow Museum, Devi Temple, and Bhool Bhulaiyaa.",29.0,26.875469199999998,80.9358368,71178,J C Hotel,Hotel,1417.0,Deluxe AC Double,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Golden Sky is a boutique hotel that hosts corporate meetings, leisure travellers, and family vacationers. Here, guests can avail facilities like 24-hour front desk, travel counter, internet access, car parking, fitness centre, conference facilities, business centre, and travel support. This hotel offers accommodation in 45 rooms that come with 24-hour room service, air-conditioning, hot and cold water, safety locker, colour television, minibar, newspaper, ironing facility, telephone, and doctor-on-call. The in-house multi-cuisine restaurant serves traditional Indian delights. It is 1.3 km away from Charbagh Railway Station and 1.2 km from Lucknow Railway Station.Why should you stay here? The location of this hotel is convenient for visitors as it is close to railway station, banks, and market area, which makes the stay worthwhile for visitors.",16.0,26.8334255,80.92974090000001,32404,Hotel Golden Sky,Hotel,1724.0,Sky Deluxe AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,False,True,True,True,True,False,False,False,False,False
Lucknow,"We offer complete wedding solutions under one roof comprising of luxury accommodation for 100 guests, Banquet halls and Terraces for pre-wedding events and celebrations and a sprawling lawn as wedding venue for about 500 guests. We are located in a beautiful and safe residential neighbourhood in the heart of Lucknow. All facilities under one roof will help you in terms of big savings in transport and catering.We offer state-of-the-art facilities like fully air-conditioned premises, 24 hours power-backup, attached bathrooms, fully equipped kitchens, laundry facilities, car parking and Wi-Fi.We understand that a wedding is an auspicious and special occasion for your family. Let us help you in making this precious event memorable for you and your guests.",95.0,26.8513317,80.9803314,74860,Anand Luxury Villa,Villa,1700.0,Single A/C Rooms,Verified,100,< 6 hours,1.0,1.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Executive Lucknow is an executive business hotel in Lucknow. The hotel has twenty four fully air conditioned rooms with amenities like and attached bathroom with hot and cold running water, a refrigerator, a television, a safe deposit box, and free high speed Wi-Fi. The hotel has room service, doctor-on-call facility, and laundry service. An in-house restaurant, Lamhe, serves delectable Mughlai and Chinese food. The hotel has a travel desk which takes care of sightseeing tours and airport transfers. Car parking is available as well. The NBRI Botanical Garden is just one kilometre away from the hotel. The city railway station and bus station are located six kilometres away.Why should you stay here? Hotel Executive Lucknows close proximity to various sites in Lucknow makes it the perfect place for travellers to stay when visiting Lucknow.",12.0,26.8555279,80.957077,26465,Hotel Executive,Hotel,2030.0,Single Deluxe AC,Not Verified,100,< 6 hours,1.0,2.0,True,False,False,True,True,False,False,False,False,False,False
Lucknow,"What should you know? Known to be one of the cheapest budget hotels in Lucknow, Hotel Syona Residency is perfect for anyone looking to stay for a longer period of time. Umpteen facilities are offered here at low prices. Some of the services offered are travel desk, 24-hour power backup, elevator, hot water supply, parking, and 24-hour front desk. The staff at the hotel are courteous and give the guests a very warm hospitality.Why should you stay here? The hotel is known to provide a lot of services at very low prices and suits visitors looking for stays over a week.",10.0,26.831274,80.9170303,31703,Hotel Syona Residency,Hotel,2057.0,Executive AC Single,Not Verified,<,50 percent,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,,15.0,26.8178864,80.9070358,58258,Maa Durga Hotel & Amp; Resturant,Hotel,850.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Lucknow,"What should you know? Situated at a walking distance from Gomti Nagar Railway Station, hotel Magnate has room facilities like AC, satellite television, intercom, study table, and an electronic safe. Bayleaf is the name of the multi-cuisine restaurant of the hotel, which serves Indian, Chinese, and Continental cuisines. The lucknow Airport is about 20 km and Lucknow Railway Station is 10.9 km from the hotel.Why should you stay here? Hotel Magnate is located in a good locality and guests can easily access the malls , business centres, and transport nodes from here.",16.0,26.8466854,80.939003,26149,Hotel Magnate,Hotel,1187.0,Day Use Room (12 N-8pm),Not Verified,100,< 6 hours,2.0,2.0,True,True,False,True,False,False,False,True,False,False,False
Lucknow,"What should you know? Sitaram Guest House offers several amenities like e-mail service, fax and STD service, luggage storage, laundry service, doctor-on-call, car parking space, taxi services, safe deposit, dry cleaning service, generator backup, air and railway ticket facility, and shopping. The in-room amenities include telephone, cable TV connection, television, attached bathroom, and room service. It offers well-furnished rooms that are categorised as AC room, deluxe room, ordinary room, dormitory, and semi deluxe room. The guest house is located around 16 km away from the Lucknow airport while the railway station is around 5 km away.Why should you stay here? Sitaram Guest House is known for fine service and warm hospitality. The railway station is located nearby.",5.0,26.8705025,80.9499435,46448,Sitaram Guest House,House,445.0,Ordinary Non AC Single,Not Verified,100,< 6 hours,1.0,2.0,True,False,True,False,False,False,False,False,False,False,False
Lucknow,,8.0,26.8662281,81.0217743,76414,B. P Guest House,House,2223.0,Double A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,False,False,True,False,False,False,False,False,False,False
Lucknow,"What should you know? Hotel Just 9 Inn bestows a comfortable and relaxed stay with a budget that makes you even more relaxed. The hotel offers a range of services that include laundry, travel assistance, internet connectivity, ample car parking, elevators, and more. The hotel allows 24-hour check-in and check-out. The rooms are well managed and are provided with a cable connected television and housekeeping.Why should you stay here? The hotel can be easily accessed from any corner of the city, due to its proximity to the railway station and bus stand, which are under 1 km from the hotel. Chaudhary Charan Singh International Airport is merely 11 km away.",27.0,26.837732300000003,80.9268723,26143,Hotel Just 9 Inn,Hotel,1245.0,Deluxe AC Double,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,True,False,False,False,False,False,False,False
Lucknow,"De Park-Inn Lucknow a synonym for customer-oriented services from years, believes in providing an adorable environment to its guests, where not only they find peace in dwelling but also experience a the highest degree of dedication from the staff.De Park-Inn Lucknow is located right in the core of New Lucknow, a place where even Awadh culture is re-defined. Its evidently a must visit place for all in life. We constantly strive towards setting new benchmarks of Honesty, Dedication and Support. De Park-Inn was established in 2015 with sole objective of providing a family like atmosphere to all its guests. We are situated just on the Heart of Lucknow City i.e Gomti Nagar and are a middle budgeted hotel. Our tariff as described here can be found to be pretty nominal. â€œGive us an opportunity to serve and we surely will make you happy and add beautiful memories to your stay here in this religious city.â€",10.0,26.855375300000002,81.02878570000001,77906,De Park Inn,Hotel,1500.0,Single Room,Not Verified,100,< 6 hours,1.0,2.0,False,True,True,False,False,False,True,False,True,False,False
