,description,city,image_count,room_price,adult_occupancy,child_occupancy,property_id,num_amenities,zones,descr_len,deluxe,num_simhotel,wifi,ac,breakfast,service_value,acceptance_rate,response_label,Apartment,Homestay,Hotel,House,Lodge,Resort,Spa,Villa
975,"What should you know? The hotel is centrally situated and it offers facilities like a front desk, WiFi access, laundry service, doctor-on-call, DVD player on request, and airport transfers. This property offers accommodation in well-furnished rooms that come with in-room amenities like 24-hour room service, air-conditioning, attached bathroom, direct-dial telephone, LCD television, electronic safe, dressing mirror, tea/coffee maker, and a mini-bar. Guests staying here may dine at several surrounding restaurants during their stay.Why should you stay here? The facility provides comfortable accommodation along with modern amenities making it convenient for solo guests and leisure travelers. Tourists staying at the property can explore places like Red Fort, India Gate, Qutub Minar, and Lotus Temple.",New Delhi,2.0,2385.0,1.0,2.0,70060.0,2.0,3.0,113.0,1.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
976,,Lucknow,22.0,1417.0,2.0,2.0,68034.0,2.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
977,"What should you know? Hotel Shimla Inn is located on Gautam Buddha Marg in Aminabad, Lucknow. It is a budget hotel offering AC and non-AC rooms with room service, television, and laundry services. It also provides doctor-on-call. Lucknow is well connected by road and rail to all major cities in India. Situated close to the hotel, Rumi Darwaza and Bara Imambara are famous structures of Mughal architecture, and amongst the sights to see in Lucknow. Hazratganj market is another attraction near the hotel, which has a fusion of old and modern architecture, and is a popular shopping area. Nawabi cuisine can be sampled in eateries around the hotel.Why should you stay here? Hotel Shimla Inn provides economical accommodation for visitors to Lucknow.",Lucknow,33.0,445.0,1.0,2.0,31173.0,3.0,0.0,122.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
978,"What should you know? Hotel Meadows Inn has 14 tastefully decorated AC rooms. They provide other amenities such as laundry service, doctor on call, pickup and drop from the airport on request, internet connectivity, and more. The premises boast of ample parking space as well. Hotel Meadows Inn has a multi-cuisine in-house dining area to pamper your taste buds. Tourist attractions such as Rumi Gate, Bara Imambara, Shaheed Smarak, Clock Tower, and some more places of interest are all within a distance of 20 km from the hotel. Why should you stay here? Hotel Meadows Inn is situated in an upscale area with several tourist spots within accessible distance from the hotel.",Lucknow,3.0,2685.0,1.0,2.0,31417.0,5.0,0.0,112.0,1.0,14.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
979,"What should you know? Hotel Mantra Amaltas is an exclusive boutique hotel, in Delhi suburbs, that is surrounded by plush greenery. The hotel is luxurious, providing single and deluxe bedrooms, with an array of comforts like, AC rooms with a balcony, free Wi-Fi connectivity, a complimentary breakfast buffet, a roof-top section for recreation, and a huge swimming pool in the basement. They also provide enjoyable food and a thorough room service for their guests.Why should you stay here? The hotel is suitable for both leisure and business travel, and has been certified by TripAdvisor a Certificate of Excellence in 2014.",New Delhi,15.0,5829.0,2.0,2.0,33612.0,9.0,3.0,100.0,1.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
980,"What should you know?00 noon.Why should you stay here? This Hotel is three km away from the airport and is also close to Lucknow Railway Station. It offers a comfortable stay, and is apt for all kinds of travellers.",Lucknow,24.0,1167.0,1.0,2.0,31183.0,3.0,0.0,39.0,1.0,12.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
981,"What should you know? Hotel Vishwanath welcomes each guest with traditional Indian hospitality. It is a budget hotel with a total of 48 rooms. All the rooms are well furnished and comfortable with several in-room amenities such as air conditioner, colour television, daily newspaper, hair dryer, attached bath, and internet access. The hotel also offers various facilities, which include 24-hours security, front desk, room service, and housekeeping.Why should you stay here? Hotel guests can visit various tourist attractions in the city such as Ghanta Ghar Talab, Fort of Maharaja Bijli Pasi, and Firangi Mahal.",Lucknow,61.0,1008.0,1.0,2.0,36244.0,5.0,0.0,94.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
982,"What should you know? Awadh Court Guest House is a 3-star hotel, providing a suitable accommodation for the travellers. They provide their guests with high-end modern amenities like AC rooms, TVs, internet access, laundry service, and a tea/coffee maker in the room. They also provide a lounge for relaxation, conference halls for meetings and functions, a beauty salon, and a fitness center. They accept all major debit and credit cards.Why should you stay here? The hotel is convenient for business travellers, with all the facilities provided by the hotel.",Lucknow,10.0,1712.0,2.0,2.0,38380.0,5.0,0.0,89.0,1.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
983,,New Delhi,3.0,2134.0,1.0,1.0,80690.0,2.0,3.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
984,,Lucknow,1.0,789.0,2.0,2.0,31247.0,4.0,0.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
985,"What should you know? Hotel Moon Palace is a budget hotel located along one of the oldest wharfs in the country, in Lal Kuwan, Lucknow. It is 1 km away from Lucknow railway station and 10 km away from Chaudary Charan Singh International Airport. The hotel offers 8 rooms, all air-conditioned and equipped with cable television. Services provided include laundry and room service. Why should you stay here? In addition to the scenic view of the city skyline available in each of the rooms, the hotel is located at the heart of the citys financial and business centres.",Lucknow,43.0,712.0,2.0,2.0,31883.0,3.0,0.0,98.0,0.0,13.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
986,"What should you know? Uma Guest House is located at Indiranagar of Sector 21 in Lucknow. Lucknow Bus Station is around 10 km away while Lucknow Charbagh Railway Station is approximately 11.5 km away. Its rooms are categorised as Family room, Standard double room with fan, and Deluxe double room. The in-room amenities include attached bathroom, shower area, work desk, satellite TV connection, and flat screen TV. It offers a host of modern amenities like banquet facilities, daily housekeeping, ironing facility, dry cleaning, laundry service, 24-hour front desk, and room service. Other amenities include newspaper, Wi-Fi facility, breakfast service in-room, AC, and private parking on additional charge.Why should you stay here? The property is situated within a distance of 5 km from the charming Kukrail Picnic Spot. Zoological Garden is around 8.4 km away while Bara Imambara is approximately 10 km away.",Lucknow,32.0,489.0,2.0,2.0,46450.0,2.0,0.0,142.0,0.0,11.0,1.0,1.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
987,"What should you know? Hotel Myriad is well known for the excellent accommodation and dining facilities it offers in Lucknow. The rooms in this hotel are all air conditioned and well maintained. The in-room amenities include satellite television, attached bathroom with shower, hairdryer, and free toiletries. There is a separate seating area and a well-stocked minibar in the rooms. For any query and assistance, the guests can call up the 24-hour front desk. Hotel Myriad also offers dining facilities at its onsite restaurant serving a wide range of Chinese and Indian delights. Conference facilities are also available in this hotel. Lucknow Railway Station is only 2 km from this property.Why should you stay here?",Lucknow,14.0,4165.0,2.0,2.0,42626.0,2.0,0.0,114.0,1.0,8.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
988,"What should you know? Hotel Shelter offers a relaxing and hassle-free accommodation. It has amenities like 24-hour security, room service, doctor-on-call, daily housekeeping, laundry, travel desk, parking, front desk, concierge, conference equipments, LCD projector, board room, business services, meeting facilities, and meeting rooms for the patrons. The hotel includes an in-house restaurant that serves great delicacies for the guests. It is approximately 10 km away from Chaudhary Charan Singh International Airport, 1 km from Lucknow Railway Station, and 1 km from Charbagh Bus Stand.Why should you stay here? The guests can visit places like Masjid Noor Muhammad, Shah Najaf Imambara, Kali Badi Temple, Farangi Mahal, and Sikander Bagh.",Lucknow,16.0,2290.0,2.0,2.0,24579.0,4.0,0.0,108.0,1.0,11.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
989,"What should you know? Hotel Gaylord India is a business hotel. They have 32 well-furnished rooms that have all the modern amenities. They also provide various recreational services for the guests to relax and rejuvenate. The other facilities of the hotel include airport transfer, a conference hall, a dining hall, laundry, a front desk, parking, and doctor-on-call. While at the hotel one can visit the Lucknow Zoo, Mankameshwar Temple, and many more such tourist spots. The hotel is about 10.2 km away from the airport.Why should you stay here? The hotel is located comfortably close to both the business centres and tourist spots of the city.",Lucknow,0.0,2187.0,1.0,2.0,42646.0,2.0,0.0,106.0,1.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
990,"What should you know? Monarch Hotel offers a comfortable stay to its guests. It has amenities like air-conditioning, room service, front desk, mini bar, housekeeping, internet, 24-hour security, LCD TV, travel desk, PBX telephones, and doctor-on-call for the patrons. It offers a great in-house multi-cuisine restaurant for dining. It is approximately 10 km from Chaudhary Charan Singh International Airport, 1 Km from Charbagh Railway Station, and 3 Km from Alambagh Bus Stand.Why should you stay here? The guests can visit places like Charbagh, Bas Mandi, Hari Masjid, and Fort of Maharaja Bijli Pasi among other places as they are located close to the hotel.",Lucknow,2.0,1713.0,1.0,2.0,26435.0,2.0,0.0,104.0,1.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
991,"What should you know? Hotel Pal Avadh is situated in Subhash Marg. It is 1.6 km away from Lucknow Railway Station. Here, guests can avail facilities like 24-hour front desk, travel counter, airport/railway station transfers, car parking, facilities for handicapped guests, taxi service, and internet access. This property offers 15 rooms that come with 24-hour room service, hot and cold water, colour television, housekeeping, telephone facility, laundry, and doctor-on-call. Guests can enjoy the culinary delights in the in-house multi-cuisine restaurant that serves variety of cuisines. The significant places nearby include Dilkusha Garden (6.3 km), Imambara Nazim Sahab (3.3 km), Rumi Darwaza (4.5 km), and Lucknow Zoo (4.1 km).Why should you stay here? This hotel is located conveniently for visitors as it is close to attractions and the railway station.",Lucknow,10.0,833.0,1.0,1.0,26885.0,9.0,0.0,129.0,0.0,10.0,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
992,"What should you know? This elegantly decorated hotel comes with 20 modern, well appointed, and luxuriously equipped rooms that provides comfort to the resident guests. The array of services include air-conditioning, mini bar, internet connectivity, laundry, dry cleaning, front desk, pool, fitness centre, gym, and an in-house multi-cuisine restaurant.Why should you stay here? The hotel is plush as well as provides quality services to ensure the comfort of the guests. The places of interest around the hotel include Lucknow Zoo and Hazratganj.",Lucknow,26.0,2083.0,1.0,1.0,59406.0,2.0,0.0,82.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
993,What should you know? Hotel Ramkrishna Gold is centrally-located with quick access to the the railway station and shopping centers. The hotel offers basic amenities with well-decorated rooms along with facilities for in-house dining.Why should you stay here? The central location of Hotel Ramkrishna Gold and its economical tariff makes it an attractive option for tourists in Lucknow.,Lucknow,5.0,667.0,2.0,2.0,31195.0,4.0,0.0,58.0,0.0,9.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
994,"What should you know? Hotel Samrat is a good, comfortable, budget friendly hotel that is located in the heart of the city, with popular business and commercial hubs surrounding it. The rooms here are well furnished and are available in a wide variety of categories like Deluxe AC Double, Super Deluxe AC Double, and Deluxe Suite AC Double.Why should you stay here? The hotel is well suited for those traveling on work as it is easily accessible from the railway station and the bus stop.",Lucknow,8.0,1500.0,2.0,2.0,26417.0,1.0,0.0,85.0,0.0,12.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
995,,Lucknow,13.0,2915.0,1.0,2.0,77400.0,2.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
996,"BOUTIQUE HOSPITALITYThe Visaya is the premiere boutique hotel of New Delhi, that provides a holistic and luxurious hospitality experience for both business and leisure travelers alike.VISIONARY DESIGNThe contemporary design and understated elegance of the hotel embodies an artistic vision that runs through the entire hotel.IMPECCABLE SERVICEWe believe in personalized services to suit every guests individual and unique needs. A team of personnel with rich industry experience complement the heightened vision of the hotel.",New Delhi,17.0,4445.0,1.0,2.0,25467.0,9.0,3.0,73.0,1.0,15.0,1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
997,"What should you know? Hotel Modman Inn, a luxury guest house situated at Madan Mohan Malviya Marg in Lucknow, provides a budget-oriented accommodation for frequent corporate travellers and tourists on leisure trips. It provides guests with modern amenities in each one of its rooms. The hotel assists in arranging for any kind of transportation.Why should you stay here? Modman Inn is situated within 2 km from the heart of the city, Hazratganj.",Lucknow,18.0,2456.0,1.0,2.0,36450.0,2.0,0.0,72.0,0.0,8.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
998,"What should you know? Superior Room, Deluxe Room, and A/C Economy Room. Some of the services offered here are bar/lounge, business centre, fitness centre with gym/workout room, free breakfast, free wifi, free parking, room service, spa, and wheelchair access. The in-house restaurant offers Continental, Thai, Chinese, Indian, and Mughlai cuisines.Why should you stay here? Hotel Deep Avadh is an easily accessible and budget-friendly accommodation for tourists.",Lucknow,82.0,1225.0,1.0,2.0,1116.0,2.0,0.0,66.0,0.0,10.0,0.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
